parent_smiles,parent_chembl_id,pStandard,pStandard_mean,pStandard_std,pStandard_min,pStandard_max,n_measurements,n_assays,pStandard_range,activity_conflict,MolWt,MolLogP,HBD,HBA,Lipinski_violations,passes_Lipinski
BrC1=CN2NC(c3cc4ccccc4n3Cc3ccccc3)=NC2N=C1,CHEMBL4171721,6.27,6.27,0.0,6.27,6.27,1,1,0.0,False,406.2870000000001,3.8607000000000022,1,4,0,True
Brc1ccc(-c2nnc(-c3cccnc3)c3conc23)cc1,CHEMBL1613068,5.18,5.18,0.0,5.18,5.18,1,1,0.0,False,353.1790000000001,4.109300000000002,0,5,0,True
Brc1ccc2[nH]c(-c3cc4ccccc4[nH]3)nc2c1,CHEMBL4167567,7.09,7.09,0.0,7.09,7.09,1,1,0.0,False,312.17,4.473700000000003,2,1,0,True
Brc1ccc2[nH]c(-c3cc4ccccc4n3Cc3ccccc3)nc2c1,CHEMBL4169456,7.13,7.13,0.0,7.13,7.13,1,1,0.0,False,402.29500000000013,5.9954000000000045,1,1,1,False
Brc1cnc2[nH]c(-c3cc4ccccc4n3Cc3ccccc3)nc2c1,CHEMBL4164944,6.52,6.52,0.0,6.52,6.52,1,1,0.0,False,403.2830000000002,5.390400000000004,1,2,1,False
C#CC[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,CHEMBL203561,5.33,5.33,0.0,5.33,5.33,1,1,0.0,False,314.46900000000005,3.6744000000000026,2,2,0,True
C#C[C@]1(O)CCC2C3CC=C4C[C@@H](O)CC[C@]4(C=C)C3CC[C@@]21C,CHEMBL381566,6.83,6.83,0.0,6.83,6.83,1,1,0.0,False,326.48000000000013,3.840500000000003,2,2,0,True
C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4C=C(C)CC[C@]4(C=C)[C@H]3CC[C@@]21C,CHEMBL249904,5.73,5.73,0.0,5.73,5.73,1,1,0.0,False,322.4920000000001,5.035800000000005,1,1,1,False
C#C[C@]1(O)CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C=C)[C@H]3CC[C@@]21C,CHEMBL398841,6.82,6.82,0.0,6.82,6.82,1,1,0.0,False,326.48000000000013,3.840500000000003,2,2,0,True
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,CHEMBL691,8.399999999999999,8.399999999999999,0.4242640687119276,8.1,8.7,2,2,0.5999999999999996,False,296.4100000000001,3.6126000000000023,2,2,0,True
C#C[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,CHEMBL437065,6.37,6.37,0.0,6.37,6.37,1,1,0.0,False,300.442,3.284300000000002,2,2,0,True
C#Cc1cc(-c2cc(F)c(O)c(F)c2)nc2ccc(O)cc12,CHEMBL198204,5.32,5.32,0.0,5.32,5.32,1,1,0.0,False,297.26,3.5725000000000007,2,3,0,True
C#Cc1cc(-c2ccc(O)c(F)c2)nc2ccc(O)cc12,CHEMBL198445,5.88,5.88,0.0,5.88,5.88,1,1,0.0,False,279.27,3.4334000000000007,2,3,0,True
C#Cc1cc(-c2ccc(O)cc2)nc2ccc(O)cc12,CHEMBL440757,5.82,5.82,0.0,5.82,5.82,1,1,0.0,False,261.28000000000003,3.2943000000000007,2,3,0,True
C/C(=C(/c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CHEMBL3774660,8.89,8.89,0.0,8.89,8.89,1,1,0.0,False,373.49600000000004,5.311600000000005,1,3,1,False
C/C(=C(/c1ccc(O)cc1)c1ccc(OCCN2CCCC2)cc1)c1ccccc1,CHEMBL3775016,9.1,9.1,0.0,9.1,9.1,1,1,0.0,False,399.5340000000001,5.845800000000006,1,3,1,False
C/C(=C(/c1ccc(O)cc1)c1ccc(OCCN2CCCCC2)cc1)c1ccccc1,CHEMBL3774647,9.4,9.4,0.0,9.4,9.4,1,1,0.0,False,413.56100000000015,6.235900000000006,1,3,1,False
C/C=C/COC(=O)c1[nH]c2c(c1C)C(=O)CC(c1ccco1)C2,CHEMBL1326803,4.61,4.61,0.0,4.61,4.61,1,1,0.0,False,313.353,3.561720000000002,1,4,0,True
C/C=C/[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,CHEMBL202415,5.93,5.93,0.0,5.93,5.93,1,1,0.0,False,316.48500000000007,4.227200000000004,2,2,0,True
C/C=C/c1cccc2c(=O)oc3c(C)c(O)ccc3c12,CHEMBL380452,5.52,5.52,0.0,5.52,5.52,1,1,0.0,False,266.296,3.9933200000000015,1,3,0,True
C/C=C1/C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,CHEMBL402063,4.21,4.21,0.0,4.21,4.21,1,1,0.0,False,312.45300000000003,4.643600000000005,0,2,0,True
C/C=C\[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,CHEMBL383253,5.71,5.71,0.0,5.71,5.71,1,1,0.0,False,316.48500000000007,4.227200000000004,2,2,0,True
C/C=C\[C@]12CC[C@H](O)CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12,CHEMBL246139,5.71,5.71,0.0,5.71,5.71,1,1,0.0,False,316.4850000000001,4.227200000000003,2,2,0,True
C=C(C)c1cc(O)cc2ncn(-c3ccc(O)cc3)c(=O)c12,CHEMBL382698,4.36,4.36,0.0,4.36,4.36,1,1,0.0,False,294.31000000000006,2.830000000000001,2,4,0,True
C=C1C=C2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]2(C)CC1,CHEMBL249700,6.19,6.19,0.0,6.19,6.19,1,1,0.0,False,286.459,4.866300000000004,1,1,0,True
C=C1CC[C@@H](O)[C@]2(C)CC[C@@](O)(C(C)C)[C@H](O)[C@@H]12,CHEMBL1784261,2.552841968657781,2.552841968657781,0.0,2.552841968657781,2.552841968657781,1,1,0.0,False,254.36999999999998,1.8616,3,3,0,True
C=CC(=O)N1CCC2(CCN(Cc3ccccc3)C2)C1,CHEMBL6170086,5.05,5.05,0.0,5.05,5.05,1,1,0.0,False,270.37600000000003,2.2970000000000006,0,2,0,True
C=CCC1(C)Oc2c(ccc(O)c2C)-c2c(C)cc(O)c(C)c21,CHEMBL203123,6.8,6.8,0.0,6.8,6.8,1,1,0.0,False,310.39300000000003,4.873760000000004,2,3,0,True
C=CCCC[C@](C)(NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1cnc[nH]1)NC(C)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@](C)(CCCC=C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(N)=O,CHEMBL4244548,5.92,5.92,0.0,5.92,5.92,1,1,0.0,False,1424.6709999999998,-3.5319999999999996,19,19,3,False
C=CC[C@@]12CC[C@](O)(C#CC)C[C@H]1CCc1cc(O)ccc12,CHEMBL470785,7.03,7.03,0.0,7.03,7.03,1,1,0.0,False,296.40999999999997,3.706800000000003,2,2,0,True
C=CC[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,CHEMBL369979,5.76,5.76,0.0,5.76,5.76,1,1,0.0,False,316.485,4.227200000000004,2,2,0,True
C=CCc1cc(C)cc2c(=O)oc3c(C)c(O)ccc3c12,CHEMBL204222,5.0,5.0,0.0,5.0,5.0,1,1,0.0,False,280.323,3.9971400000000026,1,3,0,True
C=CCn1c(=O)c(C#N)cc2c(=O)n3ccccc3nc21,CHEMBL1300662,4.35,4.35,0.0,4.35,4.35,1,1,0.0,False,278.271,1.0670799999999998,0,4,0,True
C=CCn1c(COc2cccc(C)c2)nnc1SCC(=O)NC(=O)NCc1ccco1,CHEMBL1310171,4.83,4.83,0.0,4.83,4.83,1,1,0.0,False,441.5130000000002,3.062620000000001,2,7,0,True
C=CCn1c(SCC(=O)NC(=O)NCc2ccco2)nc2sc(CC)cc2c1=O,CHEMBL1302802,5.0,5.0,0.0,5.0,5.0,1,1,0.0,False,432.5270000000002,2.9175000000000013,2,7,0,True
C=CCn1nc(-c2ccc(O)cc2O)c2cccc(C(F)(F)F)c21,CHEMBL222501,5.89,5.89,0.0,5.89,5.89,1,1,0.0,False,334.29699999999997,4.319300000000002,2,3,0,True
C=C[C@]12CCC(C)=CC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,CHEMBL398634,5.36,5.36,0.0,5.36,5.36,1,1,0.0,False,312.497,5.4225000000000065,1,1,1,False
C=C[C@]12CCC(C)=CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12,CHEMBL398456,5.84,5.84,0.0,5.84,5.84,1,1,0.0,False,298.47,5.032400000000005,1,1,1,False
C=C[C@]12CCC(CC)=CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12,CHEMBL249903,5.51,5.51,0.0,5.51,5.51,1,1,0.0,False,312.4970000000001,5.4225000000000065,1,1,1,False
C=C[C@]12CCC(Cl)=CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12,CHEMBL430395,5.24,5.24,0.0,5.24,5.24,1,1,0.0,False,318.8880000000001,5.208800000000005,1,1,1,False
C=C[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,CHEMBL373019,5.65,5.65,0.0,5.65,5.65,1,1,0.0,False,302.458,3.8371000000000035,2,2,0,True
C=C[C@]12CC[C@H](O)CC1=CCC1C2CC[C@@]2(C)C1CC[C@]2(C)O,CHEMBL204642,5.98,5.98,0.0,5.98,5.98,1,1,0.0,False,316.48500000000007,4.227200000000004,2,2,0,True
C=C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,CHEMBL250109,5.98,5.98,0.0,5.98,5.98,1,1,0.0,False,316.48500000000007,4.227200000000004,2,2,0,True
C=C[C@]12CC[C@H](O)CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12,CHEMBL246138,5.65,5.65,0.0,5.65,5.65,2,2,0.0,False,302.4580000000001,3.837100000000003,2,2,0,True
C=C[C@]12CC[C@](C)(O)CC1=CC[C@H]1[C@@H]3CC[C@H](O)[C@@]3(C)CC[C@@H]12,CHEMBL398455,5.28,5.28,0.0,5.28,5.28,1,1,0.0,False,316.4850000000001,4.227200000000003,2,2,0,True
C=Cc1cc(-c2ccc(O)c(F)c2)nc2ccc(O)cc12,CHEMBL197757,6.42,6.42,0.0,6.42,6.42,1,1,0.0,False,281.286,4.095100000000001,2,3,0,True
C=Cc1cc(-c2ccc(O)cc2)nc2ccc(O)cc12,CHEMBL198089,6.3,6.3,0.0,6.3,6.3,1,1,0.0,False,263.29600000000005,3.9560000000000013,2,3,0,True
C=Cc1cc(C)cc2c(=O)oc3c(C)c(O)ccc3c12,CHEMBL380838,5.0,5.0,0.0,5.0,5.0,1,1,0.0,False,266.296,3.911640000000002,1,3,0,True
C=Cc1cc(O)cc2c1-c1ccc(O)c(C)c1CC2,CHEMBL205119,6.62,6.62,0.0,6.62,6.62,1,1,0.0,False,252.31299999999996,3.814820000000002,2,2,0,True
C=Cc1ccc2c(c1)c(=O)oc1c(C)c(O)ccc12,CHEMBL206440,5.34,5.34,0.0,5.34,5.34,1,1,0.0,False,252.26899999999998,3.603220000000002,1,3,0,True
CC#C[C@@]1(O)CC[C@@]2(CC)c3ccc(O)cc3CC[C@@H]2C1,CHEMBL10560,7.05,7.05,0.0,7.05,7.05,1,1,0.0,False,284.39900000000006,3.540700000000002,2,2,0,True
CC#C[C@@]1(O)CC[C@@]2(CC)c3ccc(OCc4ccncc4)cc3CC[C@@H]2C1,CHEMBL457035,6.17,6.17,0.0,6.17,6.17,1,1,0.0,False,375.51200000000017,4.809100000000004,1,3,0,True
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,CHEMBL1276308,5.3,5.3,0.0,5.3,5.3,2,2,0.0,False,429.6040000000001,5.406500000000006,1,3,1,False
CC(/C=N/NC(=N)N)=C(/Cl)c1ccccc1,CHEMBL460174,4.43,4.43,0.0,4.43,4.43,1,1,0.0,False,236.70600000000005,2.1252700000000004,3,2,0,True
CC(=C(c1ccc(O)cc1)c1ccc(O)cc1)c1c[nH]cn1,CHEMBL5082681,6.65,6.65,0.0,6.65,6.65,1,1,0.0,False,292.33799999999997,3.799900000000002,3,3,0,True
CC(=C(c1ccc(O)cc1)c1ccc(O)cc1)c1cccnc1,CHEMBL5077976,7.12,7.12,0.0,7.12,7.12,1,1,0.0,False,303.361,4.471800000000003,2,3,0,True
CC(=N)/C(C#N)=C(/O)CSc1nnc(-c2ccc(OC(F)F)cc2)o1,CHEMBL3208784,4.33,4.33,0.0,4.33,4.33,1,1,0.0,False,366.34900000000005,3.8054500000000013,2,8,0,True
CC(=N)/C(C#N)=C(/O)CSc1nnc(COc2ccccc2Cl)o1,CHEMBL3198515,4.43,4.43,0.0,4.43,4.43,1,1,0.0,False,364.8140000000001,3.7694500000000017,2,8,0,True
CC(=O)/C=C/c1ccc(C2=C(c3ccc(O)cc3)CCOc3cc(F)ccc32)cc1,CHEMBL4227881,7.23,7.23,0.0,7.23,7.23,1,1,0.0,False,400.4490000000001,5.875100000000005,1,3,1,False
CC(=O)C1(C(C)=O)Cc2ccc([C@]3(O)CC[C@H]4[C@@H]5CCc6cc(O)ccc6[C@H]5CC[C@@]43C)cc2C1,CHEMBL1094732,6.61,6.61,0.0,6.61,6.61,1,1,0.0,False,472.62500000000034,5.399100000000005,2,4,1,False
CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@]1(C)CCC/C=C\CCC[C@@](C)(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(C)C)NC1=O,CHEMBL4243758,6.12,6.12,0.0,6.12,6.12,1,1,0.0,False,1396.6170000000004,-4.334200000000003,19,19,3,False
CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@]1(C)CCC/C=C\CCC[C@@](C)(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(C)C)NC1=O,CHEMBL4247551,6.41,6.41,0.0,6.41,6.41,1,1,0.0,False,1424.6750000000006,-4.3364299999999965,21,19,3,False
CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@]1(C)CCC/C=C\C[C@@H](C)C[C@@](C)(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(C)C)NC1=O,CHEMBL4251378,5.75,5.75,0.0,5.75,5.75,1,1,0.0,False,1438.7020000000005,-4.090429999999996,21,19,3,False
CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@]1(C)C[C@@H](C)C/C=C\CCC[C@@](C)(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(C)C)NC1=O,CHEMBL4247291,7.05,7.05,0.0,7.05,7.05,1,1,0.0,False,1438.7020000000005,-4.090429999999996,21,19,3,False
CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@]1(C)C[C@H](C)C/C=C\CCC[C@@](C)(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(C)C)NC1=O,CHEMBL4247401,7.02,7.02,0.0,7.02,7.02,1,1,0.0,False,1438.7020000000005,-4.090429999999996,21,19,3,False
CC(=O)Nc1ccc(/N=C/c2nc(-c3ccc(C)cc3)oc2O)cc1,CHEMBL3189964,5.09,5.09,0.0,5.09,5.09,1,1,0.0,False,335.36300000000006,4.064620000000002,2,5,0,True
CC(=O)Nc1ccc2nc(C)cc(O)c2c1,CHEMBL1487772,4.68,4.68,0.0,4.68,4.68,1,1,0.0,False,216.23999999999998,2.2072199999999995,2,3,0,True
CC(=O)OC1CC(C)(C)N(OC(=O)c2ccc(N)cc2)C(C)(C)C1,CHEMBL1453259,4.58,4.58,0.0,4.58,4.58,1,1,0.0,False,334.4160000000001,2.925300000000002,1,6,0,True
CC(=O)Oc1ccc(/C(=C(/C)c2ccccc2)c2ccc(OCCN3CCCC3)cc2)cc1,CHEMBL3775434,8.11,8.11,0.0,8.11,8.11,1,1,0.0,False,441.5710000000003,6.065500000000006,0,4,1,False
CC(=O)Oc1ccc(/C(=C(/C)c2ccccc2)c2ccc(OCCN3CCCCC3)cc2)cc1,CHEMBL3775283,7.91,7.91,0.0,7.91,7.91,1,1,0.0,False,455.59800000000035,6.455600000000007,0,4,1,False
CC(=O)Oc1ccc(/C(=C(\C)c2ccccc2)c2ccc(OCCN(C)C)cc2)cc1,CHEMBL3775129,7.66,7.66,0.0,7.66,7.66,1,1,0.0,False,415.5330000000002,5.531300000000005,0,4,1,False
CC(=O)c1c(C)[nH]c(C(=O)COc2ccc(C#N)cc2)c1C,CHEMBL1454402,4.47,4.47,0.0,4.47,4.47,1,1,0.0,False,296.326,2.9675200000000013,1,4,0,True
CC(=O)c1c(COC(=O)c2ccco2)nc2ccccc2[n+]1[O-],CHEMBL1467399,4.53,4.53,0.0,4.53,4.53,1,1,0.0,False,312.28100000000006,2.0208,0,6,0,True
CC(=O)c1cc(-c2ccc(O)c(F)c2)nc2ccc(O)cc12,CHEMBL371305,5.47,5.47,0.0,5.47,5.47,1,1,0.0,False,297.28499999999997,3.654700000000001,2,4,0,True
CC(=O)c1cc(-c2ccc(O)cc2)nc2ccc(O)cc12,CHEMBL197889,5.5,5.5,0.0,5.5,5.5,1,1,0.0,False,279.295,3.515600000000001,2,4,0,True
CC(=O)c1cc(O)cc2cc(-c3ccc(O)cc3)oc12,CHEMBL183889,6.99,6.99,0.0,6.99,6.99,1,1,0.0,False,268.26800000000003,3.7136000000000013,2,4,0,True
CC(=O)c1ccc(NCC(=O)N2CCN(c3ccccc3)CC2)cc1,CHEMBL1431555,5.3,5.3,0.0,5.3,5.3,1,1,0.0,False,337.42300000000006,2.6499000000000015,1,4,0,True
CC(=O)c1cccc(NC(=O)CN2C(=O)NC3(CCCCCCC3)C2=O)c1,CHEMBL1519669,4.32,4.32,0.0,4.32,4.32,1,1,0.0,False,371.43700000000024,2.8626000000000014,2,4,0,True
CC(=O)c1cccc(NC(=O)Cc2cccs2)c1,CHEMBL1572777,4.73,4.73,0.0,4.73,4.73,1,1,0.0,False,259.33,3.131900000000001,1,3,0,True
CC(C)(C#N)c1cc(CSc2ccc(OS(N)(=O)=O)cc2)cc(Cn2cncn2)c1,CHEMBL4444074,8.46,8.46,0.0,8.46,8.46,1,1,0.0,False,443.55400000000014,3.002180000000002,1,7,0,True
CC(C)(C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,CHEMBL216334,6.67,6.67,0.0,6.67,6.67,1,1,0.0,False,342.3910000000001,4.098500000000002,3,5,0,True
CC(C)(C)OC(=O)N1CCN(c2ccc(/C(=C(/CCCO)c3ccccc3)c3ccc(Br)cc3)cc2)CC1,CHEMBL6044782,5.06,5.06,0.0,5.06,5.06,2,2,0.0,False,577.5630000000001,7.237800000000008,1,4,2,False
CC(C)(C)OC(=O)[C@@H](CCC(=O)N1CCN(c2ccc(C#N)cc2)CC1)n1c(=S)[nH]c2ccccc2c1=O,CHEMBL1356953,7.1,7.1,0.0,7.1,7.1,1,1,0.0,False,533.6540000000002,3.9425700000000026,1,7,1,False
CC(C)(C)[C@H]1Sc2cc(O)ccc2O[C@H]1c1ccc(OCCN2CCCCC2)cc1,CHEMBL419110,7.96,7.96,0.0,7.96,7.96,1,1,0.0,False,427.61000000000035,5.897400000000006,1,5,1,False
CC(C)(COc1ccc([C@@H]2Oc3ccc(O)cc3S[C@@H]2c2ccc(O)cc2)cc1)N1CCCC1,CHEMBL179852,9.15,9.15,0.0,9.15,9.15,1,1,0.0,False,477.62600000000026,6.318100000000008,2,6,1,False
CC(C)(F)CN1CCc2cc(O)ccc2C1c1ccc(C(=O)NO)cc1,CHEMBL5091622,7.02,7.02,0.0,7.02,7.02,1,1,0.0,False,358.4130000000001,3.206800000000001,3,4,0,True
CC(C)(F)CN1CCc2cc(O)ccc2C1c1ccc(OC2CN(CC(=O)NO)C2)cc1,CHEMBL5091589,7.11,7.11,0.0,7.11,7.11,1,1,0.0,False,443.5190000000003,2.6562,3,6,0,True
CC(C)(F)CN1CCc2cc(O)ccc2C1c1ccc(OCCCCCC(=O)NO)cc1,CHEMBL5078131,6.99,6.99,0.0,6.99,6.99,1,1,0.0,False,444.54700000000037,4.532400000000003,3,5,0,True
CC(C)(F)CN1CCc2cc(O)ccc2C1c1ccc(OCCCCCCC(=O)NO)cc1,CHEMBL5090940,7.04,7.04,0.0,7.04,7.04,1,1,0.0,False,458.5740000000004,4.922500000000004,3,5,0,True
CC(C)(F)CN1CCc2cc(O)ccc2C1c1ccc(OCCCOc2ccc(C(=O)NO)cc2)cc1,CHEMBL5085006,6.88,6.88,0.0,6.88,6.88,1,1,0.0,False,508.5900000000004,5.054700000000004,3,6,2,False
CC(C)(F)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CC1(C)C,CHEMBL3774447,8.66,8.66,0.0,8.66,8.66,1,1,0.0,False,397.49000000000024,4.964200000000004,2,3,0,True
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,CHEMBL418971,6.305,6.305,0.007071067811865324,6.3,6.31,2,2,0.009999999999999787,False,228.291,3.423700000000002,2,2,0,True
CC(C)(c1ccc(O)cc1)c1cccc(C(C)(C)c2ccc(O)cc2)c1,CHEMBL5920312,5.68,5.68,0.0,5.68,5.68,1,1,0.0,False,346.47,5.749600000000006,2,2,1,False
CC(C)(c1ccccc1)c1ccc(O)cc1,CHEMBL194805,3.853871964321762,3.853871964321762,0.0,3.853871964321762,3.853871964321762,1,1,0.0,False,212.29199999999997,3.7181000000000024,1,1,0,True
CC(C)=CCC[C@](C)(O)C1CC[C@]2(C)C1[C@H](O)CC1[C@@]3(C)CC[C@H](O)C(C)(C)C3CC[C@]12C,CHEMBL280986,4.58,4.58,0.0,4.58,4.58,1,1,0.0,False,460.74300000000034,6.500600000000008,3,3,1,False
CC(C)=CCc1c(O)cc(O)c2c1OC(c1ccc(O)cc1)CC2=O,CHEMBL460647,7.24,7.24,0.0,7.24,7.24,1,1,0.0,False,340.37500000000006,4.018600000000003,3,5,0,True
CC(C)=CCc1c([C@H]2CCc3ccc(O)cc3O2)cc(O)c(O)c1CC=C(C)C,CHEMBL1083326,3.820735535660975,3.820735535660975,0.0,3.820735535660975,3.820735535660975,1,1,0.0,False,394.5110000000002,5.887100000000006,3,4,1,False
CC(C)=CCc1c([C@H]2CCc3ccc(O)cc3O2)ccc(O)c1O,CHEMBL1084746,4.24,4.24,0.0,4.24,4.24,1,1,0.0,False,326.39200000000005,4.378400000000005,3,4,0,True
CC(C)CC(=O)Nc1ccc(C(=O)COc2ccc(-c3nnco3)cc2)cc1,CHEMBL1350069,4.65,4.65,0.0,4.65,4.65,1,1,0.0,False,379.41600000000005,3.9829000000000025,1,6,0,True
CC(C)CC(NC(=O)[C@H](O)[C@H](N)Cc1ccccc1)C(=O)O,CHEMBL4247748,5.75,5.75,0.0,5.75,5.75,1,1,0.0,False,308.37800000000004,0.5328000000000004,4,4,0,True
CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@@H]1Cc2cc(O)ccc2[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,CHEMBL1628029,6.71,6.71,0.0,6.71,6.71,2,2,0.0,False,496.8200000000003,9.274400000000002,2,2,1,False
CC(C)CCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,CHEMBL216279,6.85,6.85,0.0,6.85,6.85,1,1,0.0,False,342.3910000000001,4.098500000000002,3,5,0,True
CC(C)CN(C(=O)COC(=O)c1cc2c(s1)CCC2)C1CCS(=O)(=O)C1,CHEMBL1577661,5.53,5.53,0.0,5.53,5.53,1,1,0.0,False,399.5340000000002,2.0653,0,6,0,True
CC(C)CN1CCc2cc(O)ccc2[C@@H]1c1ccc(/C=C/C(=O)O)cc1,CHEMBL3774659,5.96,5.96,0.0,5.96,5.96,1,1,0.0,False,351.4460000000001,4.093500000000003,2,3,0,True
CC(C)CN1CCc2cc(O)ccc2[C@@]1(C)c1ccc(/C=C/C(=O)O)cc1,CHEMBL3774494,7.36,7.36,0.0,7.36,7.36,1,1,0.0,False,365.47300000000007,4.267600000000003,2,3,0,True
CC(C)CN1CCc2cc(O)ccc2[C@H]1c1ccc(/C=C/C(=O)O)cc1,CHEMBL3775824,7.58,7.58,0.0,7.58,7.58,1,1,0.0,False,351.4460000000001,4.093500000000003,2,3,0,True
CC(C)CN1CCc2cc(O)ccc2[C@]1(C)c1ccc(/C=C/C(=O)O)cc1,CHEMBL3774405,5.24,5.24,0.0,5.24,5.24,1,1,0.0,False,365.47300000000007,4.267600000000003,2,3,0,True
CC(C)CN1[C@@H](c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CC1(C)C,CHEMBL3775116,6.02,6.02,0.0,6.02,6.02,1,1,0.0,False,379.50000000000017,4.872100000000004,2,3,0,True
CC(C)CN1[C@H](C)Cc2cc(O)ccc2[C@@]1(C)c1ccc(/C=C/C(=O)O)cc1,CHEMBL3775242,7.92,7.92,0.0,7.92,7.92,1,1,0.0,False,379.50000000000006,4.656100000000004,2,3,0,True
CC(C)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2[nH]c3ccccc3c2C[C@H]1C,CHEMBL3623002,9.15,9.15,0.0,9.15,9.15,1,1,0.0,False,424.49100000000016,5.535900000000005,2,2,1,False
CC(C)CN1[C@H](c2c(F)cc(/C=C/C(=O)O)cc2F)c2ccc(O)cc2CC1(C)C,CHEMBL3775766,8.74,8.74,0.0,8.74,8.74,1,1,0.0,False,415.4800000000002,5.150300000000005,2,3,1,False
CC(C)CN1[C@H](c2ccc(/C=C/C(=O)O)cc2)c2[nH]c3ccccc3c2C[C@H]1C,CHEMBL3623001,8.19,8.19,0.0,8.19,8.19,1,1,0.0,False,388.51100000000014,5.257700000000004,2,2,1,False
